gene_id,gene,gene_biotype,logFC,logCPM,PValue,FDR
ENSG00000130813,C19orf66,protein_coding,-0.0956858264001495,2.40544042735124,0.468958798198694,0.714625586899882
ENSG00000130816,DNMT1,protein_coding,-0.228570131234676,5.34692941414519,0.0103477803865743,0.0687208965449548
ENSG00000130818,ZNF426,protein_coding,0.460093286544512,6.42274305068024,3.4478724219336e-07,2.22717062401082e-05
ENSG00000130821,SLC6A8,protein_coding,-0.61964318764549,5.08322063769607,5.7131546315636e-07,3.38607484297517e-05
ENSG00000130826,DKC1,protein_coding,0.0687417913210518,5.65627550598033,0.43841014109447,0.69318479129596
ENSG00000130827,PLXNA3,protein_coding,0.0691610255802197,4.75267083185778,0.627715461102264,0.825151118701226
ENSG00000130830,MPP1,protein_coding,-0.177085272981386,3.20520897450745,0.0615111308498242,0.223910691759653
ENSG00000130844,ZNF331,protein_coding,0.00586320943224538,4.26992054159809,0.966978829669137,0.993595896457417
ENSG00000130856,ZNF236,protein_coding,-0.129112862780776,4.52106825604242,0.166643068181871,0.407747091765585
ENSG00000130881,LRP3,protein_coding,-0.362640381205153,4.33498650203309,0.00462954821333155,0.0382995007569966
ENSG00000130921,C12orf65,protein_coding,-0.033076594211235,5.21889425168008,0.659916598685973,0.845083277215398
ENSG00000130935,NOL11,protein_coding,0.0537539419726953,5.95679417607495,0.523438145641904,0.753892924908345
ENSG00000130939,UBE4B,protein_coding,-0.0522038735334101,5.99839114268628,0.576239115151855,0.791810500421118
ENSG00000130940,CASZ1,protein_coding,-0.207635952982061,6.02741712089977,0.264447202626311,0.528373598667283
ENSG00000130943,PKDREJ,protein_coding,0.113866423190799,1.33305918815782,0.535574256303701,0.763014141621505
ENSG00000130956,HABP4,protein_coding,-0.208603185656398,4.03787203114672,0.0239164137016897,0.121965223865477
ENSG00000130958,SLC35D2,protein_coding,0.119272920640181,3.06488437271982,0.33958629608272,0.605984981742232
ENSG00000130962,PRRG1,protein_coding,0.0201748822865168,5.61823551384078,0.868335110857229,0.953837991160175
ENSG00000130985,UBA1,protein_coding,-0.131956642980687,6.37261109450815,0.0546937778596933,0.207913508209418
ENSG00000130997,POLN,protein_coding,0.629585776456957,2.44635735564968,0.00967588976094011,0.0655717370164771
ENSG00000131002,TXLNGY,transcribed_unprocessed_pseudogene,-0.363945041212873,5.69304070893419,0.646549048822892,0.837307463380421
ENSG00000131013,PPIL4,protein_coding,-0.0253138842535921,5.48228020949743,0.667695551730994,0.850058697918687
ENSG00000131015,ULBP2,protein_coding,-0.306261548077713,0.166605232209824,0.142235264618637,0.372868718709298
ENSG00000131016,AKAP12,protein_coding,0.322672804338902,7.27472113684816,0.0428892012868288,0.178234377475939
ENSG00000131018,SYNE1,protein_coding,-0.282588413138852,8.72487275079767,0.0417449274978727,0.175096614922905
ENSG00000131019,ULBP3,protein_coding,-0.0900428921060516,1.14049989175544,0.391743022286673,0.654498876816647
ENSG00000131023,LATS1,protein_coding,0.0413215042069151,5.83853026103439,0.585756462537843,0.798178218329002
ENSG00000131043,AAR2,protein_coding,0.164349641253418,5.78720909272745,0.0283640567301845,0.136608457532949
ENSG00000131051,RBM39,protein_coding,0.159200606520568,8.81968799511304,0.012722307999891,0.0790708634501332
ENSG00000131061,ZNF341,protein_coding,-0.0867001365589529,0.98162587146787,0.730766386744115,0.885825686827084
ENSG00000131067,GGT7,protein_coding,0.26889597332842,4.49628557885352,0.0464856961758903,0.187453542657372
ENSG00000131069,ACSS2,protein_coding,-0.283833162698477,5.03198680071706,0.132512024158737,0.356876152508704
ENSG00000131080,EDA2R,protein_coding,0.0318391213635505,6.00388046520862,0.857683056964028,0.949231123152216
ENSG00000131089,ARHGEF9,protein_coding,-0.643597118232292,5.60028701207365,5.16998182688144e-07,3.1068528420984e-05
ENSG00000131100,ATP6V1E1,protein_coding,-0.0282390186338659,6.56160278870526,0.711155477520747,0.875717444009733
ENSG00000131115,ZNF227,protein_coding,0.173483045916947,5.07869694179036,0.0213737113400422,0.112543383011557
ENSG00000131116,ZNF428,protein_coding,0.0113581602320227,4.05368833548902,0.979022237180898,0.998472274924465
ENSG00000131127,ZNF141,protein_coding,0.262413635995661,4.65314537616163,0.0565122786587703,0.212670144016542
ENSG00000131143,COX4I1,protein_coding,-0.328891948990199,6.47883272510615,0.000622887143025421,0.00882205136697829
ENSG00000131148,EMC8,protein_coding,-0.0270553153772455,4.52952620283273,0.75644817208113,0.900501216446939
ENSG00000131149,GSE1,protein_coding,0.0178066294734335,6.83402466288585,0.907486870823763,0.970992373044075
ENSG00000131153,GINS2,protein_coding,0.109444634981082,1.68799356411157,0.71216615378114,0.87596132179884
ENSG00000131165,CHMP1A,protein_coding,0.0664812776131051,5.68081957901649,0.342292713445512,0.608354657302825
ENSG00000131171,SH3BGRL,protein_coding,0.111574939035157,6.18014301809953,0.507795030209333,0.744153359335574
ENSG00000131174,COX7B,protein_coding,-0.191963616982874,5.962641711869,0.0248777002133165,0.125019142068494
ENSG00000131188,PRR7,protein_coding,-0.350769998830177,1.99644274948003,0.00931924928813884,0.0638067060232356
ENSG00000131196,NFATC1,protein_coding,-0.462542111431144,3.8949760826465,0.0116143367632831,0.074548740661088
ENSG00000131236,CAP1,protein_coding,0.0430463461701359,7.10975980691904,0.728034049404329,0.884378310330783
ENSG00000131238,PPT1,protein_coding,-0.0708925294945163,5.4056456386343,0.431522958632178,0.687780839804932
ENSG00000131242,RAB11FIP4,protein_coding,-0.402452676361087,0.929999065856687,0.193447479642636,0.443810167269935
ENSG00000131263,RLIM,protein_coding,0.108545731474884,8.5983203619156,0.169663255545005,0.412428776375574
ENSG00000131269,ABCB7,protein_coding,-0.0968774732896768,4.5656586956327,0.238052553686204,0.498971773974064
ENSG00000131323,TRAF3,protein_coding,-0.0631834830110132,5.29417824100347,0.356879721530789,0.621476631385453
ENSG00000131351,HAUS8,protein_coding,-0.13729881908961,1.33021916005136,0.340126007210327,0.606425721261173
ENSG00000131368,MRPS25,protein_coding,-0.0498635152766366,6.36558498392384,0.553190517400343,0.775681045008431
ENSG00000131370,SH3BP5,protein_coding,-0.0873197839767788,0.784588056598028,0.69666919500864,0.867667071513144
ENSG00000131373,HACL1,protein_coding,-0.0836410226539571,3.2295686900872,0.486642526495587,0.728064161560495
ENSG00000131374,TBC1D5,protein_coding,0.000273352977668545,6.59465552862681,0.968603548891747,0.993842906046521
ENSG00000131375,CAPN7,protein_coding,-0.0658448612802346,6.12514001954208,0.193740015835374,0.444162442258766
ENSG00000131378,RFTN1,protein_coding,0.0790113886309015,7.15213637085199,0.570272246455435,0.78835247151466
ENSG00000131379,C3orf20,protein_coding,0.872915225768942,0.232897146393134,0.00685872181196602,0.0508347121147305
ENSG00000131381,RBSN,protein_coding,-0.0216524537035977,6.60098701570092,0.778428501594063,0.911760949843422
ENSG00000131386,GALNT15,protein_coding,0.153742910625339,1.87977232208201,0.629765237243419,0.826539916805208
ENSG00000131389,SLC6A6,protein_coding,-0.100689501445073,8.02505988669208,0.379207933543103,0.643024209007756
ENSG00000131408,NR1H2,protein_coding,-0.0109465880463424,4.37569529145462,0.867920390098442,0.953837991160175
ENSG00000131435,PDLIM4,protein_coding,-0.0318294397129984,6.21153015694252,0.618763380801344,0.819841057178319
ENSG00000131437,KIF3A,protein_coding,-0.0806297300741591,4.47940509995306,0.314459021297938,0.582292378037847
ENSG00000131446,MGAT1,protein_coding,0.234128437442756,7.05667441001937,0.00108632733072878,0.0133923427255749
ENSG00000131459,GFPT2,protein_coding,0.00247232648931456,4.33765415674922,0.999335626481383,1
ENSG00000131462,TUBG1,protein_coding,-0.214527127187439,4.89338539790452,0.146483060042061,0.379006051685174
ENSG00000131467,PSME3,protein_coding,-0.0327783214432945,6.32639604760185,0.588863224207225,0.800072792492675
ENSG00000131469,RPL27,protein_coding,-0.043788679482377,6.52625116917315,0.474406291382142,0.718448498060886
ENSG00000131470,PSMC3IP,protein_coding,0.553894730838904,2.11929938714793,0.00500024515602188,0.0405069178985013
ENSG00000131471,AOC3,protein_coding,0.232721132915206,1.27885047244711,0.392051264211433,0.654633377273171
ENSG00000131473,ACLY,protein_coding,-0.0274426529832356,6.71402860510352,0.669135927580563,0.850765911904729
ENSG00000131475,VPS25,protein_coding,-0.0117518357622543,5.05212892801426,0.837763567746058,0.939644160298905
ENSG00000131480,AOC2,protein_coding,0.553853869113549,1.63274175731548,0.0696800560732328,0.242750976885142
ENSG00000131495,NDUFA2,protein_coding,-0.0241090980411496,3.43931367804356,0.790876964190221,0.917934232869494
ENSG00000131503,ANKHD1,protein_coding,0.213924474405874,2.49607762909274,0.261924531221845,0.525523285090227
ENSG00000131504,DIAPH1,protein_coding,-0.0890173653069776,5.43948278978966,0.211034490532846,0.464367422584843
ENSG00000131507,NDFIP1,protein_coding,-0.0335922690046752,6.37354004509042,0.610275922191099,0.813646760032661
ENSG00000131508,UBE2D2,protein_coding,-0.116995065890987,6.42332408544098,0.0378084989955723,0.165084349918135
ENSG00000131558,EXOC4,protein_coding,-0.051210816684097,6.82005176333266,0.588330480698873,0.799602645863324
ENSG00000131584,ACAP3,protein_coding,-0.188063424725868,6.3072575828637,0.00801051753646468,0.0568081397826506
ENSG00000131591,C1orf159,protein_coding,0.13317037406434,2.56785243284956,0.292080000444274,0.558906313056924
ENSG00000131626,PPFIA1,protein_coding,-0.0763543922610794,6.17475763841779,0.229476903919687,0.488555506962455
ENSG00000131650,KREMEN2,protein_coding,0.325937625342127,4.15722399647139,0.226605279817097,0.484715522882981
ENSG00000131652,THOC6,protein_coding,0.0388330835911457,2.90011920419954,0.803195349137703,0.923785246787828
ENSG00000131653,TRAF7,protein_coding,-0.0737720459753941,5.13372531206213,0.41644610503987,0.675177426974625
ENSG00000131669,NINJ1,protein_coding,0.023953624862174,4.26576671840896,0.828094802297641,0.935001705743202
ENSG00000131697,NPHP4,protein_coding,-0.0435372505722288,3.031894017962,0.78490296768687,0.915718471138203
ENSG00000131711,MAP1B,protein_coding,0.109900309919385,7.7041332570233,0.34903912802183,0.614033558542031
ENSG00000131724,IL13RA1,protein_coding,-0.259836856559381,5.37900939457147,0.00232768295486049,0.0230589017360591
ENSG00000131725,WDR44,protein_coding,0.000439989136487383,5.36447331298627,0.997067779313154,1
ENSG00000131730,CKMT2,protein_coding,0.331404836467063,1.93374076372039,0.356421084700699,0.620991458514289
ENSG00000131732,ZCCHC9,protein_coding,0.297006459529598,5.13678433050204,0.000330342925230383,0.00543129116439315
ENSG00000131747,TOP2A,protein_coding,-0.477012768479392,3.67528561707697,0.308277288807647,0.575299670655364
ENSG00000131748,STARD3,protein_coding,-0.00964135230646659,3.97692076622573,0.91876283889905,0.975413376483266
ENSG00000131759,RARA,protein_coding,0.134052300026413,4.65409812206016,0.275023901952078,0.540489657813069
ENSG00000131773,KHDRBS3,protein_coding,-0.296807842003995,3.78204618465287,0.00644481553512345,0.0487302645919659
ENSG00000131778,CHD1L,protein_coding,-0.22200566570044,4.27617367449181,0.0014340911069048,0.016304396388126
ENSG00000131779,PEX11B,protein_coding,0.0619876459735617,4.5721145779271,0.480914519192433,0.723448121457644
ENSG00000131781,FMO5,protein_coding,0.161713206523404,1.85177750970779,0.374512179364267,0.638135897796434
ENSG00000131788,PIAS3,protein_coding,0.266508899391841,4.47550263226687,0.0489967897399615,0.19403174790061
ENSG00000131791,PRKAB2,protein_coding,-0.182405476391862,7.40040423068674,0.233542733373608,0.493374757777391
ENSG00000131797,CLUHP3,transcribed_unprocessed_pseudogene,0.483019791449987,2.80478842534296,0.00569657621514684,0.0445592964883274
ENSG00000131828,PDHA1,protein_coding,-0.508853061852392,6.05101342211126,1.83821593178219e-08,1.90986205876189e-06
ENSG00000131831,RAI2,protein_coding,0.1129152587446,2.80108273429424,0.670732444232934,0.851285780093121
ENSG00000131844,MCCC2,protein_coding,0.0277819818515352,4.71451048572453,0.797822459920548,0.921509230352971
ENSG00000131845,ZNF304,protein_coding,-0.0231886082451369,5.67064286008749,0.741484279747216,0.892387833683998
ENSG00000131848,ZSCAN5A,protein_coding,-0.144180638194167,2.9795486775263,0.270885064799784,0.535713188006178
ENSG00000131849,ZNF132,protein_coding,0.198328226917016,4.13582738832514,0.0372438162086658,0.163280146962597
ENSG00000131871,VIMP,protein_coding,-0.095281910590386,4.4703946751937,0.418496626159833,0.676839020196796
ENSG00000131873,CHSY1,protein_coding,-0.046043545539267,6.27693761271313,0.442956063936392,0.696795260371302
ENSG00000131876,SNRPA1,protein_coding,-0.00842909021264939,3.72561902497825,1,1
ENSG00000131899,LLGL1,protein_coding,0.107193462095368,4.35408814290357,0.315467162398752,0.582935373388928
ENSG00000131931,THAP1,protein_coding,0.0470454052473986,4.48806296086493,0.584154717937648,0.797292107387806
ENSG00000131941,RHPN2,protein_coding,-0.0645172066474217,2.53386384389951,0.806224100433087,0.924946959503263
ENSG00000131943,C19orf12,protein_coding,-0.0773939674602936,6.02531354983579,0.297311438518904,0.564138293246968
ENSG00000131944,FAAP24,protein_coding,0.390116332869427,1.57541432549402,0.0605312225561155,0.221716813969564
ENSG00000131966,ACTR10,protein_coding,-0.0620204439337306,5.64253772578735,0.466758767912882,0.71308567572239
ENSG00000131969,ABHD12B,protein_coding,0.198349977545262,0.301913985930568,0.516061682861491,0.749769677728256
ENSG00000131979,GCH1,protein_coding,0.495269633243304,1.75797027079266,0.00137874499672277,0.0158422484733361
ENSG00000131981,LGALS3,protein_coding,-0.390913705716832,5.20119863677191,0.0222386845308656,0.116086740951525
ENSG00000132000,PODNL1,protein_coding,0.209560014081766,0.80581157947077,0.58247777981387,0.796479367989362
ENSG00000132002,DNAJB1,protein_coding,0.211069940467898,6.1602544322117,0.11396959810925,0.326549151573268
ENSG00000132003,ZSWIM4,protein_coding,0.16931690824243,3.20965647879614,0.119654778519018,0.335426937644949
ENSG00000132004,FBXW9,protein_coding,0.22918086363227,2.13460902640883,0.1466313713556,0.379192841956679
ENSG00000132005,RFX1,protein_coding,0.287222250202939,1.72459216960283,0.178302012091156,0.423188703745126
ENSG00000132010,ZNF20,protein_coding,0.0439475398583916,0.151910897763717,0.858547618817795,0.949494759971177
ENSG00000132016,C19orf57,protein_coding,0.358273428143089,0.494869485444868,0.0501160344021238,0.196354212933537
ENSG00000132017,DCAF15,protein_coding,0.187196539586599,2.68796451913121,0.0739131884094306,0.252313233564928
ENSG00000132024,CC2D1A,protein_coding,-0.212388830304216,3.79943226554335,0.0935756994567436,0.291422912338472
ENSG00000132031,MATN3,protein_coding,0.0630298414397077,0.968495805037325,0.934603311914758,0.980958089130588
ENSG00000132109,TRIM21,protein_coding,0.0527911407739739,3.27277795989781,0.807917849277129,0.925728937146325
ENSG00000132122,SPATA6,protein_coding,0.0263636845370742,2.75352630717239,0.804523765200907,0.924215537037009
ENSG00000132128,LRRC41,protein_coding,-0.0497287801301568,6.73681474128514,0.46561158702946,0.712294043063429
ENSG00000132141,CCT6B,protein_coding,-0.144179099981755,1.77969735408884,0.450263393576138,0.701774698590343
ENSG00000132153,DHX30,protein_coding,-0.108768635494145,6.54703584510199,0.0407715069623756,0.1726881582957
ENSG00000132155,RAF1,protein_coding,0.145170841810836,7.31341775033463,0.0302089068843536,0.143056841580024
ENSG00000132170,PPARG,protein_coding,-0.876769122701339,1.49320874449667,0.0141918557979746,0.0852260880097048
ENSG00000132185,FCRLA,protein_coding,0.268080212854653,1.21131664452386,0.237280252180497,0.497916110154159
ENSG00000132196,HSD17B7,protein_coding,0.153964324324465,1.89305347342214,0.390341308952677,0.653520950663651
ENSG00000132199,ENOSF1,protein_coding,-0.39235553139916,4.23280059647444,0.00545743445095695,0.0432954792896295
ENSG00000132205,EMILIN2,protein_coding,1.1677222218963,1.35405358275736,0.000279383641920493,0.00481852967220274
ENSG00000132254,ARFIP2,protein_coding,0.0283558302240921,5.77298056108567,0.712496825449596,0.8760305814024
ENSG00000132256,TRIM5,protein_coding,0.134916328990435,4.85231359370032,0.33447261548973,0.600713235379713
ENSG00000132274,TRIM22,protein_coding,0.284140382682997,6.299620510076,0.0615614885088401,0.223998099643875
ENSG00000132275,RRP8,protein_coding,0.250887146480344,5.65955859880113,0.00220016052660783,0.0222008356686134
ENSG00000132286,TIMM10B,protein_coding,0.0627959740799306,5.34397318055259,0.370849809334371,0.634276741530136
ENSG00000132294,EFR3A,protein_coding,-0.142194834750614,7.39985373029872,0.0332504228870185,0.152073732042537
ENSG00000132300,PTCD3,protein_coding,-0.0847652063919439,6.58075680992807,0.20600687823438,0.458781595698822
ENSG00000132305,IMMT,protein_coding,-0.198773468302874,6.58342516512905,0.00348906433936599,0.0313742923154563
ENSG00000132313,MRPL35,protein_coding,-0.278002305953486,6.82482140592103,5.58581307523024e-05,0.00139823683756888
ENSG00000132323,ILKAP,protein_coding,-0.0160953585635025,3.89229680592413,0.966089463003383,0.993331642328565
ENSG00000132326,PER2,protein_coding,-0.137464729658253,4.19405578671601,0.129780561628624,0.352703574182463
ENSG00000132329,RAMP1,protein_coding,-0.567467888793524,4.59899893876124,0.0254626953272525,0.127107121941859
ENSG00000132330,SCLY,protein_coding,0.172458860044768,2.74435896094667,0.178762194900806,0.423678930253428
ENSG00000132334,PTPRE,protein_coding,-0.185082744960166,3.83211381748221,0.251015439011004,0.513892036114289
ENSG00000132341,RAN,protein_coding,0.0206008501045599,8.40209753650644,0.822300478471363,0.932760361355756
ENSG00000132356,PRKAA1,protein_coding,0.0812977612698365,7.38010861160781,0.169998123782522,0.41283548871827
ENSG00000132357,CARD6,protein_coding,0.0493192223092944,4.43893092336926,0.909520043505019,0.97193282217608
ENSG00000132359,RAP1GAP2,protein_coding,1.34063036630259,0.800759160550358,1.98283331279011e-05,0.000616178849471909
ENSG00000132361,CLUH,protein_coding,-0.520548954607132,6.74623081291276,6.47451611436665e-08,5.66832382865389e-06
ENSG00000132376,INPP5K,protein_coding,0.070412489206405,5.48330811365624,0.644665581686926,0.836610029146307
ENSG00000132382,MYBBP1A,protein_coding,-0.0892007407990937,5.62695972906625,0.260351726709742,0.524462853975998
ENSG00000132383,RPA1,protein_coding,-0.133156532551878,4.45771875885581,0.269553897938099,0.534305950780185
ENSG00000132386,SERPINF1,protein_coding,-0.110320163969305,8.75364091403276,0.233146837567779,0.49290065059224
ENSG00000132388,UBE2G1,protein_coding,-0.0849831776519539,6.1745890775194,0.270789704041798,0.535586012111111
ENSG00000132394,EEFSEC,protein_coding,-0.232364641726536,1.81107845333141,0.125178377016569,0.345764168546567
ENSG00000132405,TBC1D14,protein_coding,-0.123748568314686,6.05057494998321,0.144819607889254,0.376697080299187
ENSG00000132406,TMEM128,protein_coding,-0.0342274752249397,3.80018789837225,0.722896787504173,0.882021092310709
ENSG00000132423,COQ3,protein_coding,-0.84539717557037,1.72646619608336,1.39285586807715e-07,1.04902118588326e-05
ENSG00000132424,PNISR,protein_coding,-0.00605896358077298,8.04984267921466,0.956660867755526,0.990040900301694
ENSG00000132429,POPDC3,protein_coding,-0.0296916030656185,6.0765558088513,0.840963432607538,0.94055062815719
ENSG00000132432,SEC61G,protein_coding,-0.0352704745663183,3.29070172869443,0.645463329114753,0.837078429749767
ENSG00000132434,LANCL2,protein_coding,0.200108868312392,6.1373142651152,0.295325467441738,0.562007981569861
ENSG00000132436,FIGNL1,protein_coding,0.0720981383618462,4.21982636539167,0.471527333942846,0.716974554412383
ENSG00000132463,GRSF1,protein_coding,-0.114213660851984,8.05158971955819,0.105090172818529,0.312175372132477
ENSG00000132464,ENAM,protein_coding,-2.42782690548857,0.872841166068978,5.90337032915124e-12,1.75543841494606e-09
ENSG00000132465,JCHAIN,protein_coding,-0.998012728513995,1.39358809603816,0.0293247174957558,0.139829527964971
ENSG00000132466,ANKRD17,protein_coding,-0.06824993112401,7.94886434805304,0.471917784138305,0.717043962913695
ENSG00000132467,UTP3,protein_coding,0.0826625153416431,6.42652836345406,0.442541683554791,0.69640747709866
ENSG00000132471,WBP2,protein_coding,-0.0244009650920969,4.22612042193152,0.858733961857728,0.94963994871507
ENSG00000132475,H3F3B,protein_coding,0.115065829793308,7.91944485284785,0.343411681772724,0.609469157803476
ENSG00000132478,UNK,protein_coding,0.0575319186548998,4.30226851719459,0.425680465525547,0.682188346861096
ENSG00000132481,TRIM47,protein_coding,-0.444199869207751,0.471297184223108,0.0634122629383152,0.228568873159302
ENSG00000132485,ZRANB2,protein_coding,-0.0398241839839408,7.0833238817082,0.640940825742623,0.83397257047024
ENSG00000132507,EIF5A,protein_coding,-0.12856872487157,6.31238371739299,0.143011954104918,0.373999571258153
ENSG00000132510,KDM6B,protein_coding,-0.214130160295844,3.78918180574003,0.138356296945674,0.366860489992112
ENSG00000132522,GPS2,protein_coding,-0.0316072325423611,1.02173494434445,0.973100101097502,0.995790758492264
ENSG00000132530,XAF1,protein_coding,-0.251250645977647,1.20582590160315,0.364794835536766,0.62916165285026
ENSG00000132535,DLG4,protein_coding,0.0441790482609309,3.2901900847299,0.717311929702061,0.879530701803743
ENSG00000132541,HRSP12,protein_coding,-0.119285906150767,4.01916966411861,0.216037905719267,0.470633543001161
ENSG00000132549,VPS13B,protein_coding,0.0293244859052628,6.34424466634556,0.728890551150796,0.88473329127298
ENSG00000132561,MATN2,protein_coding,0.445110508359227,3.62580247461997,0.0240744289178246,0.122481320219977
ENSG00000132563,REEP2,protein_coding,0.260352987229971,2.58644565185056,0.27450199609066,0.539833058902577
ENSG00000132570,PCBD2,protein_coding,-0.130181378571138,5.17053593072376,0.330870218290563,0.597464113891554
ENSG00000132581,SDF2,protein_coding,0.177389733087912,5.38710750911914,0.175575354510909,0.419353017483679
ENSG00000132589,FLOT2,protein_coding,0.0274108375781619,5.04539107318863,0.73273013348261,0.887167685615489
ENSG00000132591,ERAL1,protein_coding,-0.187518937898217,4.43322557208155,0.0260807188550257,0.12898558527096
ENSG00000132600,PRMT7,protein_coding,-0.260241202453827,4.54484656906779,0.022334994910009,0.116389801844957
ENSG00000132603,NIP7,protein_coding,-0.0714161027340877,6.02076288898914,0.460224781438939,0.708131916683672
ENSG00000132604,TERF2,protein_coding,-0.115971226528564,4.78570538572995,0.313785410252025,0.58195271534443
ENSG00000132612,VPS4A,protein_coding,-0.00930048765599417,6.60076121768336,0.923999156876617,0.977202198838056
ENSG00000132613,MTSS1L,protein_coding,-0.222587218316401,7.4846252586913,0.023537529923473,0.120711203862664
ENSG00000132623,ANKEF1,protein_coding,-0.703284216054502,0.0485555660414479,7.0841845553608e-05,0.00169557333391962
ENSG00000132635,PCED1A,protein_coding,0.0353608895462733,4.45253487559805,0.777949914453223,0.911682225503612
ENSG00000132640,BTBD3,protein_coding,-0.0747128375580626,5.19609829031754,0.244943957737939,0.506601323792568
ENSG00000132646,PCNA,protein_coding,0.00896929248146164,4.75082449348475,0.970160379239394,0.994211125419077
ENSG00000132661,NXT1,protein_coding,0.00765438554198462,4.05627337229322,0.992731447116857,1
ENSG00000132664,POLR3F,protein_coding,-0.0203867393916675,4.65929518137416,0.778840307741628,0.911848530557427
ENSG00000132669,RIN2,protein_coding,-0.174407107023918,6.50465378976615,0.0681414375113572,0.23945300993447
ENSG00000132670,PTPRA,protein_coding,-0.0880099121851597,4.91917638328001,0.265442394956924,0.52952511437846
ENSG00000132676,DAP3,protein_coding,-0.0724096787606891,5.47793632897065,0.253924445266492,0.51760251832067
ENSG00000132680,KIAA0907,protein_coding,-0.000416875831730781,6.24094719244516,0.970403521439632,0.994211125419077
ENSG00000132688,NES,protein_coding,-0.134281429402789,12.7552012590032,0.277464092738165,0.543102063308635
ENSG00000132692,BCAN,protein_coding,0.0954453554601893,0.922402637244129,0.814548447482982,0.92888898927129
ENSG00000132694,ARHGEF11,protein_coding,-0.0560893185581453,5.6514790534841,0.358623201061956,0.623191370147662
ENSG00000132716,DCAF8,protein_coding,0.178764179925728,7.09246501548535,0.000445039209393887,0.00674480777189487
ENSG00000132718,SYT11,protein_coding,0.514639597403119,5.81303948325561,0.00360943747924307,0.0322181854945211
ENSG00000132740,IGHMBP2,protein_coding,0.00413884513909032,3.80392161176447,0.841334362160322,0.940667480042463
ENSG00000132763,MMACHC,protein_coding,-0.0400676215944623,4.30576308667078,0.789606337019885,0.917644516400412
ENSG00000132768,DPH2,protein_coding,0.0566324803001756,5.05980575017898,0.500595528920603,0.738434064941296
ENSG00000132773,TOE1,protein_coding,-0.0230165510858744,3.76067141278237,0.899163449863252,0.96706610250633
ENSG00000132780,NASP,protein_coding,-0.0433323844297479,5.92285884299691,0.737476978846775,0.890340802286716
ENSG00000132781,MUTYH,protein_coding,-0.0786340771553021,3.02538247344867,0.598134564085732,0.806191530696047
ENSG00000132792,CTNNBL1,protein_coding,-0.0501413821466572,4.34567504964678,0.512149075352079,0.747106073128419
ENSG00000132793,LPIN3,protein_coding,0.0222195127808385,3.74790665577254,0.955326251648348,0.989662039358664
ENSG00000132801,ZSWIM3,protein_coding,0.136053233264207,2.47512370849022,0.266711612360452,0.530684722932708
ENSG00000132819,RBM38,protein_coding,-0.37211527112005,5.53230299797918,0.00377157763791383,0.0332728386297186
ENSG00000132821,VSTM2L,protein_coding,0.225630675704509,5.07155019013111,0.506702522128953,0.743120612173304
ENSG00000132823,OSER1,protein_coding,0.0433825831978508,5.9166036056524,0.548813839557511,0.772905614024341
ENSG00000132824,SERINC3,protein_coding,-0.053119653482654,8.55356167522586,0.519433275998889,0.751104270193656
ENSG00000132825,PPP1R3D,protein_coding,-0.185197946715364,3.32217617213234,0.0416988800882806,0.175059069427582
ENSG00000132840,BHMT2,protein_coding,-0.603139121299002,0.611310095852042,0.0423690236295174,0.176805843343403
ENSG00000132842,AP3B1,protein_coding,0.0688356050174572,6.09622081822665,0.393039767705432,0.655585771142706
ENSG00000132846,ZBED3,protein_coding,0.243722024753008,1.2855516459878,0.242067757277487,0.503672651678708
ENSG00000132849,INADL,protein_coding,-0.194974343115502,2.65715981591709,0.182420562262629,0.428755442537962
ENSG00000132854,KANK4,protein_coding,-0.127239546733222,2.43378135000826,0.658944775038209,0.844594673941372
ENSG00000132855,ANGPTL3,protein_coding,0.634953499144407,-0.199067361652398,0.0701992293573998,0.243888075637748
ENSG00000132879,FBXO44,protein_coding,-0.22353620912706,2.67204496413804,0.0914130323404973,0.287498252673959
ENSG00000132881,RSG1,protein_coding,0.0217561505248499,1.15938003124223,0.952342432298722,0.988475785785109
ENSG00000132906,CASP9,protein_coding,-0.0036995720153939,6.42537389050251,0.967516629420076,0.993728315832262
ENSG00000132912,DCTN4,protein_coding,-0.114490941206775,7.28618170666382,0.142460718520443,0.373237127802231
ENSG00000132915,PDE6A,protein_coding,0.0340134731201173,0.2672927235916,0.801487389986898,0.923458682283655
ENSG00000132932,ATP8A2,protein_coding,1.41203889995608,1.77217191895906,0.000433505708481628,0.00664524155510251
ENSG00000132938,MTUS2,protein_coding,-0.141385075369972,2.30055949665764,0.445223645126769,0.698133667378979
ENSG00000132950,ZMYM5,protein_coding,-0.00963183416382111,4.41038018150946,0.954443639706427,0.9892447151839
ENSG00000132952,USPL1,protein_coding,0.070210590767529,4.9560215955678,0.342970646541154,0.608889598636038
ENSG00000132953,XPO4,protein_coding,0.126579709409939,6.78881708152001,0.0233986493544067,0.12027427710722
ENSG00000132963,POMP,protein_coding,-0.0834301100230742,5.84974741582081,0.379289358578536,0.643035836764378
ENSG00000132964,CDK8,protein_coding,0.0671385731374449,4.5568805283758,0.471793859888213,0.716990110890961
ENSG00000132965,ALOX5AP,protein_coding,0.221786107985813,0.407002912940474,0.508371946412413,0.744303137502113
ENSG00000132967,HMGB1P5,transcribed_processed_pseudogene,-0.0346897304328834,5.61692764536475,0.777588119531319,0.911634987258287
ENSG00000132970,WASF3,protein_coding,-0.202695346361996,4.32872539455828,0.0790776120880946,0.262671093163734
